betId,user_id,event_id,amount,odds,outcome
3150,gm8267,A156,806,2.99,1
3151,gm6309,A186,674,2.78,1
3152,gm266,A56,977,2.48,0
3153,gm1855,A119,654,2.73,1
3154,gm1560,A52,998,2.4,0
3155,gm6000,A7,994,2.39,0
3156,gm306,A74,71,2.33,0
3157,gm2963,A128,271,2.83,0
3158,gm4369,A43,190,2.89,0
3159,gm2601,A33,173,2.44,0
3160,gm5128,A139,206,2.02,0
3161,gm4550,A74,867,2.19,1
3162,gm3161,A113,919,2.02,1
3163,gm445,A103,247,2.53,0
3164,gm677,A3,176,2.17,1
3165,gm7468,A35,783,2.14,1
3166,gm5000,A182,783,2.48,0
3167,gm4991,A199,443,2.79,0
3168,gm3361,A10,737,2.8,1
3169,gm5316,A181,865,2.48,0
3170,gm9473,A120,699,2.37,1
3171,gm1758,A44,868,2.62,1
3172,gm2108,A80,610,2.11,0
3173,gm2918,A189,765,2.41,0
3174,gm860,A96,401,2.99,1
3175,gm7603,A145,709,2.29,0
3176,gm787,A139,825,2.87,1
3177,gm6323,A119,115,2.19,0
3178,gm4005,A35,706,2.72,1
3179,gm1687,A53,65,2.32,0
3180,gm8009,A33,226,2.98,0
3181,gm967,A46,464,2.78,1
3182,gm997,A122,408,2.97,0
3183,gm7648,A137,924,2.35,1
3184,gm356,A49,859,2.92,1
3185,gm9112,A69,652,2.65,0
3186,gm3918,A37,651,2.76,1
3187,gm7064,A121,457,2.07,1
3188,gm6105,A13,988,2.71,1
3189,gm3401,A179,228,2.47,1
3190,gm1142,A16,306,2.62,1
3191,gm9209,A171,921,2.51,0
3192,gm620,A108,569,2.62,1
3193,gm49,A106,290,2.74,0
3194,gm9509,A185,190,2.24,0
3195,gm8819,A183,984,2.28,0
3196,gm8792,A127,839,2.24,1
3197,gm437,A5,240,2.05,1
3198,gm8108,A95,589,2.91,1
3199,gm7757,A155,438,2.17,1
3200,gm8286,A108,972,2.22,1
3201,gm681,A39,49,2.51,0
3202,gm1346,A158,475,2.75,1
3203,gm3251,A90,707,2.73,1
3204,gm2011,A4,98,2.43,1
3205,gm4111,A35,737,2.93,1
3206,gm3740,A64,126,2.35,0
3207,gm4336,A4,426,2.23,1
3208,gm1859,A37,137,2.78,1
3209,gm3372,A77,350,2.85,0
3210,gm5879,A1,886,2.75,0
3211,gm8098,A108,181,2.59,0
3212,gm6996,A15,586,2.1,1
3213,gm3039,A141,534,2.13,1
3214,gm8734,A110,390,2.75,1
3215,gm2354,A44,346,2.52,1
3216,gm8055,A187,467,2.64,0
3217,gm9624,A0,748,2.77,1
3218,gm1217,A196,652,3.0,1
3219,gm5355,A97,543,2.14,1
3220,gm2259,A97,648,2.03,1
3221,gm7018,A0,291,2.15,0
3222,gm7539,A120,330,2.22,1
3223,gm474,A199,108,2.33,1
3224,gm7562,A55,896,2.36,0
3225,gm2426,A194,288,2.91,1
3226,gm73,A33,227,2.23,0
3227,gm691,A169,944,2.19,0
3228,gm1386,A117,634,2.34,0
3229,gm4285,A163,703,2.97,0
3230,gm3255,A30,810,2.94,0
3231,gm9196,A87,186,2.87,0
3232,gm6105,A128,397,2.82,0
3233,gm1527,A40,764,2.21,1
3234,gm8805,A148,182,2.52,1
3235,gm9882,A152,621,2.01,0
3236,gm8619,A194,300,2.95,1
3237,gm5907,A108,776,2.95,1
3238,gm7454,A146,545,2.22,1
3239,gm2305,A46,132,2.44,0
3240,gm9774,A71,157,2.22,0
3241,gm6889,A133,185,2.94,0
3242,gm592,A20,821,2.99,0
3243,gm6399,A133,813,2.51,1
3244,gm5854,A185,167,2.69,0
3245,gm1682,A157,320,2.59,0
3246,gm6617,A124,748,2.25,0
3247,gm4428,A76,24,2.19,1
3248,gm89,A152,369,2.39,0
3249,gm4041,A173,356,2.17,0
3250,gm5007,A190,642,2.43,1
3251,gm3579,A31,881,2.92,0
3252,gm4440,A23,738,2.12,0
3253,gm7291,A173,996,2.28,0
3254,gm3989,A51,247,2.66,0
3255,gm7533,A16,689,2.5,1
3256,gm5732,A94,686,2.28,1
3257,gm8114,A56,113,2.25,0
3258,gm8928,A138,422,2.28,1
3259,gm5696,A54,888,2.38,0
3260,gm1209,A185,987,2.66,1
3261,gm2828,A40,568,2.03,0
3262,gm5239,A8,817,2.28,0
3263,gm734,A145,615,2.51,0
3264,gm9975,A95,282,2.05,1
3265,gm6868,A103,685,2.99,0
3266,gm2862,A110,458,2.97,0
3267,gm7026,A53,808,2.64,0
3268,gm4345,A63,654,2.83,1
3269,gm722,A125,285,2.47,1
3270,gm1910,A149,757,2.07,0
3271,gm4805,A97,691,2.55,0
3272,gm9309,A97,570,2.59,0
3273,gm5924,A16,774,2.19,1
3274,gm1631,A99,199,2.39,0
3275,gm9271,A37,113,2.46,0
3276,gm2706,A150,638,2.59,0
3277,gm9114,A45,196,2.82,1
3278,gm3332,A110,579,2.17,1
3279,gm3650,A187,720,2.03,0
3280,gm1130,A115,89,2.83,1
3281,gm2070,A65,504,2.01,1
3282,gm698,A138,920,2.13,0
3283,gm6332,A81,708,2.16,1
3284,gm4504,A140,586,2.62,1
3285,gm8116,A175,267,2.27,0
3286,gm4430,A141,343,2.06,0
3287,gm5347,A115,733,2.77,1
3288,gm9086,A57,654,2.73,1
3289,gm8536,A109,711,2.71,0
3290,gm2135,A115,601,2.04,1
3291,gm2349,A16,735,2.65,1
3292,gm1849,A30,919,2.8,1
3293,gm5924,A189,37,2.72,1
3294,gm2211,A95,595,2.45,0
3295,gm9989,A154,910,2.08,0
3296,gm7217,A100,130,2.44,1
3297,gm2614,A93,369,2.05,0
3298,gm7283,A59,525,2.17,1
3299,gm9467,A155,327,2.84,0
3300,gm2628,A122,84,2.24,0
3301,gm7952,A35,825,2.27,0
3302,gm4650,A47,151,2.52,0
3303,gm6789,A81,533,2.75,1
3304,gm5953,A10,751,2.07,0
3305,gm6011,A104,252,2.93,1
3306,gm6670,A115,134,2.1,1
3307,gm1069,A83,509,2.47,1
3308,gm9644,A38,541,2.35,0
3309,gm8143,A7,988,2.09,0
3310,gm3597,A179,776,2.11,0
3311,gm2615,A118,70,2.94,0
3312,gm1375,A151,760,2.44,0
3313,gm8599,A121,706,2.39,0
3314,gm8384,A85,518,2.87,0
3315,gm7226,A196,637,2.37,0
3316,gm1657,A194,648,2.56,0
3317,gm4102,A26,963,2.31,1
3318,gm5736,A30,328,2.01,1
3319,gm3759,A147,691,2.69,1
3320,gm7642,A172,612,2.46,1
3321,gm9435,A30,448,2.22,1
3322,gm527,A125,508,2.31,1
3323,gm364,A40,398,2.15,0
3324,gm8053,A152,154,2.85,0
3325,gm6111,A6,514,2.76,1
3326,gm9660,A116,733,2.88,1
3327,gm7002,A109,95,2.8,0
3328,gm9781,A179,927,2.11,0
3329,gm3390,A136,603,2.14,0
3330,gm1132,A115,732,2.95,1
3331,gm8306,A44,183,2.98,1
3332,gm4052,A173,816,2.65,0
3333,gm3934,A6,644,2.02,1
3334,gm9193,A186,354,2.04,1
3335,gm9535,A2,632,2.08,1
3336,gm7223,A54,131,2.18,0
3337,gm3609,A198,767,2.36,1
3338,gm3137,A197,993,2.32,0
3339,gm7545,A122,921,2.51,0
3340,gm3961,A129,778,2.58,1
3341,gm6543,A62,303,2.9,1
3342,gm9151,A130,928,2.68,0
3343,gm1131,A195,755,2.55,1
3344,gm3246,A139,567,2.65,0
3345,gm3354,A60,625,2.95,0
3346,gm5176,A144,305,2.74,1
3347,gm6780,A106,105,2.32,0
3348,gm3867,A82,872,2.29,1
3349,gm440,A46,761,2.15,1
3350,gm5128,A105,775,2.08,1
3351,gm3985,A18,702,2.15,0
3352,gm4615,A21,887,2.89,0
3353,gm9878,A148,111,2.27,0
3354,gm6868,A81,941,2.23,0
3355,gm6009,A170,927,2.19,0
3356,gm7730,A44,621,2.03,1
3357,gm8355,A50,847,2.2,1
3358,gm6860,A187,416,2.61,0
3359,gm3303,A85,519,2.72,1
3360,gm891,A79,108,2.59,0
3361,gm5212,A138,368,2.56,0
3362,gm2151,A63,630,2.2,0
3363,gm2339,A12,29,2.19,0
3364,gm1689,A50,378,2.52,1
3365,gm270,A163,678,2.73,1
3366,gm3833,A53,801,2.44,0
3367,gm233,A76,131,2.43,0
3368,gm6533,A184,897,2.36,0
3369,gm719,A146,509,2.36,0
3370,gm4038,A88,357,2.14,0
3371,gm1120,A30,174,2.39,0
3372,gm2511,A131,98,2.48,0
3373,gm6947,A90,314,2.49,0
3374,gm1695,A73,73,2.29,0
3375,gm7087,A47,135,2.19,0
3376,gm5238,A174,895,2.05,0
3377,gm9337,A49,399,2.05,0
3378,gm6210,A65,503,2.72,0
3379,gm4371,A37,35,2.61,0
3380,gm6473,A88,982,2.03,1
3381,gm2661,A27,260,2.44,1
3382,gm5239,A169,360,2.24,1
3383,gm4150,A180,675,2.92,1
3384,gm7183,A136,589,2.47,1
3385,gm2166,A112,615,2.39,0
3386,gm193,A167,373,2.49,1
3387,gm8051,A149,671,2.57,1
3388,gm6048,A61,644,2.31,1
3389,gm6254,A149,371,2.13,1
3390,gm1667,A50,523,2.8,1
3391,gm7906,A159,120,2.81,0
3392,gm6756,A90,210,2.96,0
3393,gm1513,A154,612,2.81,1
3394,gm7491,A169,935,2.27,1
3395,gm6940,A120,708,2.12,0
3396,gm2509,A60,411,2.39,1
3397,gm4818,A45,977,2.58,1
3398,gm3977,A146,226,2.21,1
3399,gm2924,A47,970,2.82,0
3400,gm9099,A154,194,2.12,1
3401,gm8144,A120,633,2.27,0
3402,gm536,A111,356,2.63,0
3403,gm3600,A20,597,2.74,0
3404,gm5268,A180,73,2.39,0
3405,gm968,A86,407,2.71,0
3406,gm3389,A34,362,2.9,0
3407,gm8546,A37,297,2.64,0
3408,gm50,A78,290,2.82,1
3409,gm7060,A158,198,2.27,0
3410,gm3772,A118,546,2.47,1
3411,gm2607,A105,168,2.8,0
3412,gm9182,A85,871,2.24,0
3413,gm8326,A177,84,2.66,0
3414,gm2413,A140,519,2.47,1
3415,gm8773,A125,308,2.92,0
3416,gm6355,A66,267,2.14,1
3417,gm5020,A88,730,2.75,1
3418,gm9342,A171,785,2.59,1
3419,gm4352,A97,522,2.75,1
3420,gm2813,A61,378,2.54,0
3421,gm3024,A59,821,2.85,1
3422,gm709,A86,271,2.22,1
3423,gm6634,A141,186,2.75,1
3424,gm4987,A103,841,2.69,0
3425,gm6067,A180,728,2.28,0
3426,gm9008,A151,404,2.75,1
3427,gm5988,A78,326,2.02,1
3428,gm9567,A31,435,2.43,0
3429,gm5043,A97,508,2.91,0
3430,gm5084,A37,109,2.79,1
3431,gm2068,A6,835,2.74,1
3432,gm5797,A35,236,2.08,0
3433,gm8864,A26,422,2.51,0
3434,gm3957,A31,209,2.22,0
3435,gm798,A99,654,2.83,0
3436,gm9439,A64,554,2.65,0
3437,gm2780,A104,93,2.87,0
3438,gm8083,A94,410,2.34,0
3439,gm455,A26,206,2.37,1
3440,gm999,A193,665,2.95,1
3441,gm5216,A106,772,2.86,1
3442,gm3662,A54,719,2.22,0
3443,gm8768,A110,692,2.62,0
3444,gm5808,A161,781,2.08,1
3445,gm134,A129,309,2.27,0
3446,gm5507,A168,196,2.5,0
3447,gm2721,A40,392,2.46,0
3448,gm7333,A182,158,2.23,0
3449,gm8878,A87,295,2.58,1
3450,gm1906,A10,303,2.81,1
3451,gm2223,A197,970,2.94,0
3452,gm649,A166,640,2.47,0
3453,gm2778,A165,29,2.42,1
3454,gm2392,A172,324,2.13,1
3455,gm659,A13,429,2.22,0
3456,gm2004,A134,991,2.55,0
3457,gm7627,A41,572,2.95,0
3458,gm6395,A73,836,2.61,1
3459,gm3760,A30,193,2.34,0
3460,gm5439,A53,685,2.09,0
3461,gm887,A109,70,2.22,0
3462,gm5272,A94,953,2.9,0
3463,gm4659,A8,527,2.46,1
3464,gm6140,A198,270,2.65,0
3465,gm5806,A116,326,2.54,0
3466,gm2709,A147,975,2.91,1
3467,gm4280,A97,740,2.74,1
3468,gm6223,A161,153,2.38,1
3469,gm6321,A77,938,2.75,1
3470,gm2421,A156,654,2.57,0
3471,gm3638,A169,952,2.29,0
3472,gm7015,A97,829,2.03,1
3473,gm4507,A59,793,2.33,1
3474,gm8942,A112,400,2.95,1
3475,gm9627,A26,246,2.3,1
3476,gm1400,A78,421,2.63,1
3477,gm7799,A129,887,2.33,0
3478,gm9330,A78,631,2.58,0
3479,gm688,A17,316,3.0,1
3480,gm7066,A107,684,2.52,0
3481,gm2016,A192,765,2.96,1
3482,gm4079,A140,59,2.69,1
3483,gm6474,A195,946,2.24,1
3484,gm4458,A74,382,2.14,0
3485,gm2564,A184,331,2.35,1
3486,gm3689,A195,829,2.12,0
3487,gm3750,A76,192,2.7,1
3488,gm9506,A24,185,2.56,1
3489,gm7945,A137,536,2.85,0
3490,gm5067,A148,101,2.4,1
3491,gm9007,A194,305,2.47,0
3492,gm8062,A67,262,2.87,0
3493,gm9215,A163,406,2.6,0
3494,gm7271,A165,244,2.85,0
3495,gm2974,A144,965,2.15,1
3496,gm9870,A157,335,2.24,0
3497,gm8030,A181,223,2.69,0
3498,gm6850,A101,723,2.87,0
3499,gm8187,A131,150,2.67,1
3500,gm32,A69,489,2.62,0
3501,gm8482,A76,690,2.41,1
3502,gm2123,A187,64,2.68,0
3503,gm7420,A32,846,2.33,1
3504,gm4944,A193,298,2.32,1
3505,gm8809,A106,34,2.93,0
3506,gm3506,A112,946,2.16,1
3507,gm413,A155,688,2.38,0
3508,gm5224,A86,435,2.57,1
3509,gm5306,A68,899,2.24,1
3510,gm2838,A186,444,2.52,0
3511,gm6305,A125,706,2.61,0
3512,gm2517,A119,585,2.04,1
3513,gm745,A169,288,2.1,1
3514,gm7122,A120,89,2.63,1
3515,gm3337,A119,379,2.56,0
3516,gm5756,A150,887,2.97,0
3517,gm8220,A3,462,3.0,0
3518,gm1963,A2,658,2.37,1
3519,gm271,A178,868,2.34,1
3520,gm9450,A72,242,2.55,0
3521,gm843,A151,690,2.32,1
3522,gm3388,A86,349,2.85,1
3523,gm6276,A122,259,2.83,0
3524,gm9391,A178,579,2.44,0
3525,gm9874,A69,549,2.83,0
3526,gm5486,A193,775,2.18,1
3527,gm6451,A87,606,2.07,0
3528,gm6992,A111,805,2.97,0
3529,gm4917,A170,886,2.89,1
3530,gm9148,A129,660,2.26,0
3531,gm5600,A77,581,2.04,1
3532,gm3904,A136,426,2.36,0
3533,gm4938,A45,172,2.62,1
3534,gm1151,A155,533,2.45,0
3535,gm8145,A122,704,2.97,0
3536,gm6964,A47,315,2.75,1
3537,gm1128,A186,365,2.41,1
3538,gm5602,A127,551,2.8,1
3539,gm9984,A60,498,2.52,0
3540,gm6422,A79,275,2.01,0
3541,gm6403,A45,965,2.38,1
3542,gm6242,A24,514,2.62,1
3543,gm5659,A31,373,2.42,1
3544,gm7839,A169,619,2.1,0
3545,gm3185,A3,574,2.01,0
3546,gm6550,A157,132,2.34,1
3547,gm8600,A17,575,2.52,1
3548,gm5562,A132,739,2.72,1
3549,gm7655,A175,125,2.93,0
3550,gm5864,A32,797,2.75,1
3551,gm7425,A27,653,2.53,0
3552,gm6836,A72,352,2.96,1
3553,gm5080,A3,472,2.63,1
3554,gm4473,A17,585,2.85,0
3555,gm6437,A1,969,2.24,1
3556,gm3824,A132,389,2.72,0
3557,gm9698,A40,419,2.36,0
3558,gm1736,A127,237,2.36,1
3559,gm382,A58,544,2.19,1
3560,gm7982,A75,854,2.34,0
3561,gm4988,A69,759,2.76,1
3562,gm3956,A13,954,2.61,0
3563,gm4938,A163,313,2.77,0
3564,gm5647,A67,537,2.61,0
3565,gm8856,A65,74,2.65,1
3566,gm1739,A129,183,2.85,1
3567,gm9000,A14,78,2.09,1
3568,gm6257,A6,80,2.67,0
3569,gm1176,A158,20,2.65,0
3570,gm7536,A111,865,2.97,0
3571,gm9891,A37,258,2.68,0
3572,gm2716,A188,258,2.56,0
3573,gm222,A198,574,2.34,0
3574,gm1850,A186,632,2.58,1
3575,gm5374,A18,210,2.89,1
3576,gm121,A164,618,2.78,0
3577,gm8768,A109,829,2.31,1
3578,gm5927,A168,989,2.32,1
3579,gm6115,A44,814,2.81,1
3580,gm8737,A137,685,2.37,1
3581,gm4749,A11,518,2.85,1
3582,gm2686,A178,361,2.26,1
3583,gm6678,A196,188,2.57,0
3584,gm6186,A20,51,2.64,0
3585,gm983,A163,462,2.61,1
3586,gm9141,A125,461,2.77,0
3587,gm1542,A15,740,2.26,1
3588,gm3832,A150,413,2.32,0
3589,gm201,A120,161,2.77,1
3590,gm100,A82,291,2.35,1
3591,gm3881,A112,309,2.4,0
3592,gm5272,A152,250,2.3,0
3593,gm9630,A58,786,2.37,0
3594,gm9975,A82,975,2.99,1
3595,gm4223,A137,410,2.78,1
3596,gm187,A130,768,2.64,0
3597,gm1111,A175,960,2.27,1
3598,gm8428,A176,670,2.9,0
3599,gm3915,A7,572,2.2,1
3600,gm3813,A84,527,2.27,0
3601,gm7341,A40,659,2.08,0
3602,gm4898,A39,683,2.31,1
3603,gm4889,A93,533,2.01,1
3604,gm7091,A117,644,2.11,0
3605,gm3042,A149,182,2.83,1
3606,gm9390,A73,997,2.66,0
3607,gm529,A125,936,2.82,0
3608,gm5836,A89,149,2.22,1
3609,gm2449,A79,35,2.43,1
3610,gm3702,A12,86,2.44,0
3611,gm2827,A161,540,2.1,0
3612,gm5254,A193,695,2.89,0
3613,gm5100,A96,942,2.46,0
3614,gm8884,A84,469,2.59,1
3615,gm6151,A106,364,2.22,1
3616,gm5705,A109,312,2.38,0
3617,gm1691,A175,777,2.46,0
3618,gm8097,A166,287,2.08,0
3619,gm8739,A170,66,2.27,1
3620,gm3986,A66,944,2.75,1
3621,gm7155,A0,882,2.87,1
3622,gm9566,A17,401,2.83,0
3623,gm2522,A130,832,2.55,1
3624,gm8253,A58,709,2.73,1
3625,gm3572,A193,731,2.51,1
3626,gm2529,A169,424,2.58,1
3627,gm1666,A126,726,2.36,1
3628,gm3973,A42,148,2.49,0
3629,gm7085,A37,722,2.32,1
3630,gm209,A127,696,2.81,1
3631,gm2850,A127,777,2.71,0
3632,gm3805,A98,997,2.93,0
3633,gm6420,A60,976,2.88,1
3634,gm536,A16,337,2.76,0
3635,gm2746,A67,562,2.95,0
3636,gm7695,A181,295,2.4,1
3637,gm7733,A168,861,2.94,0
3638,gm3021,A188,617,2.7,1
3639,gm2717,A70,236,2.64,0
3640,gm2412,A32,988,2.45,0
3641,gm8927,A127,149,2.57,1
3642,gm7303,A132,289,2.1,0
3643,gm166,A50,66,2.39,0
3644,gm1930,A20,236,2.84,1
3645,gm6255,A82,111,2.55,0
3646,gm9329,A25,918,2.84,1
3647,gm8010,A122,877,2.69,1
3648,gm5184,A78,238,2.66,1
3649,gm1780,A79,242,2.13,1
3650,gm8532,A14,938,2.74,0
3651,gm7459,A174,801,2.54,0
3652,gm661,A58,105,2.35,1
3653,gm7041,A113,779,2.47,0
3654,gm7779,A150,22,2.96,1
3655,gm6844,A10,355,2.02,1
3656,gm4415,A41,444,2.7,1
3657,gm3770,A21,139,2.58,0
3658,gm8737,A4,254,2.86,1
3659,gm6574,A101,643,2.64,0
3660,gm535,A85,109,2.69,1
3661,gm7038,A104,977,2.99,0
3662,gm9455,A4,644,2.17,1
3663,gm3470,A58,561,2.1,0
3664,gm2896,A25,725,2.38,1
3665,gm6689,A108,46,2.35,0
3666,gm8594,A133,232,2.72,0
3667,gm2708,A68,570,2.28,1
3668,gm1467,A96,320,2.93,1
3669,gm2231,A173,777,2.64,1
3670,gm6544,A99,582,2.36,0
3671,gm2117,A132,418,2.33,0
3672,gm3080,A118,828,2.21,0
3673,gm9692,A179,61,2.94,1
3674,gm1768,A142,337,2.43,1
3675,gm6114,A179,241,2.42,1
3676,gm9957,A191,896,2.17,0
3677,gm536,A189,338,2.86,1
3678,gm4923,A45,306,2.84,0
3679,gm1434,A118,78,2.09,1
3680,gm9242,A143,675,2.46,0
3681,gm4599,A159,519,2.37,1
3682,gm778,A172,631,2.58,1
3683,gm3462,A125,243,2.41,0
3684,gm6098,A82,222,2.88,1
3685,gm7469,A8,696,2.85,1
3686,gm7980,A109,789,2.16,0
3687,gm269,A168,447,2.56,0
3688,gm8939,A138,886,2.25,0
3689,gm1730,A164,360,2.61,1
3690,gm3384,A38,836,2.33,0
3691,gm5388,A142,965,2.62,1
3692,gm5421,A177,579,2.31,0
3693,gm9661,A14,606,2.84,1
3694,gm5066,A186,53,2.04,1
3695,gm6430,A84,943,2.25,0
3696,gm5799,A19,824,2.73,1
3697,gm272,A110,214,2.38,0
3698,gm4966,A152,480,2.85,1
3699,gm7603,A16,403,2.79,0
3700,gm7878,A191,492,2.1,1
3701,gm6093,A126,772,2.75,0
3702,gm6671,A73,540,2.69,0
3703,gm4584,A35,690,2.45,1
3704,gm9139,A113,985,2.32,0
3705,gm7947,A11,25,2.63,1
3706,gm6581,A93,728,2.86,0
3707,gm4552,A155,136,2.09,1
3708,gm8541,A73,770,2.46,0
3709,gm6311,A52,777,2.54,1
3710,gm530,A191,979,2.22,0
3711,gm6812,A181,801,2.31,0
3712,gm8682,A102,492,2.4,0
3713,gm3150,A71,933,2.37,0
3714,gm5142,A51,946,2.76,1
3715,gm3025,A27,868,2.33,1
3716,gm4845,A181,813,2.37,0
3717,gm5678,A140,940,2.8,0
3718,gm8347,A43,599,2.16,1
3719,gm8040,A128,682,2.18,1
3720,gm22,A159,44,2.16,0
3721,gm5724,A154,683,2.68,1
3722,gm2114,A87,503,2.5,0
3723,gm178,A192,403,2.5,0
3724,gm1399,A178,131,2.01,1
3725,gm7886,A179,73,2.56,0
3726,gm1978,A166,822,2.56,0
3727,gm3273,A192,720,2.07,0
3728,gm2241,A169,608,2.59,1
3729,gm6744,A189,409,2.34,0
3730,gm1115,A159,780,2.73,0
3731,gm2327,A16,953,2.97,0
3732,gm4642,A125,762,2.75,0
3733,gm55,A191,876,2.78,0
3734,gm2948,A131,769,2.49,0
3735,gm5048,A36,699,2.7,1
3736,gm6863,A113,952,2.41,0
3737,gm4259,A81,537,2.85,1
3738,gm3007,A121,452,2.95,1
3739,gm8881,A194,46,2.97,1
3740,gm9255,A15,468,2.03,1
3741,gm4208,A113,914,2.91,1
3742,gm1438,A26,997,2.5,0
3743,gm551,A185,749,2.39,1
3744,gm7631,A179,210,2.48,1
3745,gm3526,A169,753,2.05,1
3746,gm8167,A90,133,2.15,1
3747,gm4210,A48,34,2.61,0
3748,gm1036,A103,79,2.71,1
3749,gm2891,A19,425,2.92,1
3750,gm6061,A52,660,2.81,1
3751,gm3457,A168,416,2.93,0
3752,gm9038,A186,199,2.26,1
3753,gm4240,A83,951,2.97,0
3754,gm1058,A137,767,2.07,1
3755,gm6799,A93,493,2.68,0
3756,gm8554,A17,784,2.01,0
3757,gm3358,A178,565,2.71,1
3758,gm9147,A49,219,2.07,1
3759,gm8278,A142,450,2.22,1
3760,gm399,A95,780,2.65,0
3761,gm1326,A14,908,2.46,1
3762,gm890,A31,675,2.51,0
3763,gm444,A68,528,2.08,1
3764,gm8221,A160,579,2.46,1
3765,gm4804,A169,262,2.38,0
3766,gm1940,A26,429,2.25,1
3767,gm5323,A62,975,2.39,0
3768,gm9605,A160,33,2.28,1
3769,gm9613,A52,469,2.18,1
3770,gm3240,A85,413,2.66,1
3771,gm3926,A171,708,2.14,1
3772,gm2528,A49,914,2.52,1
3773,gm5315,A24,767,2.08,0
3774,gm1537,A74,378,2.86,0
3775,gm7813,A67,616,2.86,0
3776,gm9748,A194,293,2.28,1
3777,gm5564,A150,260,2.88,1
3778,gm8962,A65,433,3.0,0
3779,gm9010,A169,670,2.83,1
3780,gm5038,A93,303,2.4,1
3781,gm9865,A102,478,2.71,1
3782,gm9441,A136,158,2.45,1
3783,gm11,A17,442,2.29,1
3784,gm8456,A52,446,2.87,1
3785,gm7732,A147,148,2.77,1
3786,gm231,A71,385,2.26,0
3787,gm9422,A175,915,2.46,0
3788,gm7695,A109,841,2.58,1
3789,gm7848,A48,377,2.22,1
3790,gm354,A128,611,2.42,0
3791,gm9513,A79,91,2.29,0
3792,gm862,A150,693,2.27,0
3793,gm9209,A183,774,2.8,0
3794,gm4030,A83,217,2.8,1
3795,gm5979,A23,595,2.59,1
3796,gm8666,A125,975,3.0,1
3797,gm5809,A120,910,2.47,1
3798,gm3515,A188,809,2.64,1
3799,gm1644,A68,151,2.85,1
3800,gm7058,A166,285,2.86,1
3801,gm5086,A47,990,2.11,1
3802,gm7896,A20,207,2.06,1
3803,gm3478,A93,799,2.13,0
3804,gm1152,A6,222,2.95,1
3805,gm2630,A188,180,2.25,0
3806,gm6253,A167,588,2.4,1
3807,gm4432,A193,919,2.3,1
3808,gm7045,A38,899,2.63,1
3809,gm7313,A109,934,2.97,1
3810,gm4082,A181,907,2.53,0
3811,gm503,A183,490,2.24,0
3812,gm2559,A102,938,2.04,0
3813,gm7761,A57,183,2.33,0
3814,gm5704,A189,959,2.33,1
3815,gm2320,A95,515,2.67,1
3816,gm5959,A188,186,2.9,1
3817,gm3168,A100,709,2.73,0
3818,gm9243,A165,969,2.39,1
3819,gm3439,A19,222,2.47,1
3820,gm6295,A54,957,2.1,0
3821,gm473,A43,170,2.16,0
3822,gm8766,A4,258,2.69,1
3823,gm5168,A145,946,2.43,0
3824,gm4351,A85,525,2.26,0
3825,gm5406,A103,837,2.33,0
3826,gm8126,A192,743,2.41,1
3827,gm4261,A126,520,2.68,0
3828,gm9229,A90,739,2.37,1
3829,gm750,A39,551,2.3,0
3830,gm3223,A176,182,2.33,1
3831,gm3409,A46,488,2.14,1
3832,gm4548,A174,726,2.36,1
3833,gm9732,A192,217,2.16,0
3834,gm6090,A24,913,2.34,1
3835,gm3996,A37,123,2.46,1
3836,gm169,A171,931,2.89,0
3837,gm4979,A199,60,2.6,1
3838,gm8818,A34,346,2.86,1
3839,gm5974,A70,212,2.48,0
3840,gm5026,A165,798,2.48,1
3841,gm3535,A177,937,2.35,0
3842,gm1599,A29,204,2.32,0
3843,gm3088,A0,223,2.83,0
3844,gm58,A124,713,2.18,0
3845,gm247,A70,228,2.07,1
3846,gm2419,A52,194,2.83,1
3847,gm1645,A133,295,2.64,0
3848,gm5169,A18,822,2.37,1
3849,gm5274,A165,68,2.16,1
3850,gm3335,A14,800,2.48,1
3851,gm7169,A30,403,2.29,0
3852,gm2114,A181,260,2.93,0
3853,gm3950,A143,303,2.32,0
3854,gm3858,A195,190,2.2,1
3855,gm3326,A99,873,2.13,0
3856,gm2627,A79,282,2.15,0
3857,gm9875,A34,806,2.31,1
3858,gm9398,A117,733,2.37,1
3859,gm6515,A59,811,2.93,1
3860,gm2780,A137,112,2.73,1
3861,gm7243,A0,980,2.19,1
3862,gm9748,A113,583,2.61,1
3863,gm344,A69,268,2.9,1
3864,gm8767,A141,538,2.91,1
3865,gm4457,A32,58,2.74,1
3866,gm450,A42,557,2.42,1
3867,gm4868,A168,163,2.84,0
3868,gm9296,A27,847,2.11,0
3869,gm1023,A34,941,2.37,0
3870,gm4043,A70,26,2.88,0
3871,gm1300,A199,812,2.41,1
3872,gm2921,A9,528,2.97,0
3873,gm8656,A159,164,2.5,0
3874,gm5359,A182,944,2.02,0
3875,gm6246,A104,706,2.72,0
3876,gm7872,A58,545,2.69,1
3877,gm818,A125,210,2.51,1
3878,gm4540,A76,873,2.11,0
3879,gm2221,A138,192,2.0,0
3880,gm7634,A117,409,2.47,1
3881,gm4677,A11,923,2.72,1
3882,gm446,A76,596,2.51,0
3883,gm2568,A81,382,2.05,0
3884,gm8429,A34,490,2.65,0
3885,gm7224,A15,380,2.98,0
3886,gm4896,A36,877,2.99,0
3887,gm8116,A163,775,2.33,0
3888,gm3094,A182,760,3.0,0
3889,gm6802,A48,675,2.59,1
